timestep,AgentsAlive,AvgEnergy,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable,AgentsAlive_std,AvgEnergy_std,GiniEnergy_std,TotalScar_std,MinedRenewable_std,MinedNonrenewable_std
79,15.0,7.887899999999979,0.35802178658343,3.3299999999999974,1.2,0.5,0.0,0.4591877139761761,0.04354556988415465,1.3027125546335998,2.561249694973139,1.5
80,14.9,9.355509523809504,0.3289834664569189,3.1679999999999975,1.1,1.5,0.3,1.2830186911839756,0.030894268510674738,1.1962424503419027,2.3000000000000003,2.29128784747792
81,14.9,8.976890476190457,0.3419276123317615,3.2209999999999974,1.8850000000000002,1.0,0.3,1.3261540873951045,0.03325296122294633,1.356447197645378,2.583196663051422,2.0
82,14.9,9.006414285714268,0.3516482534112073,3.046999999999997,0.4,0.0,0.3,0.9695889778476869,0.03318138996128271,1.3102598978828586,1.2000000000000002,0.0
83,14.9,8.546414285714265,0.3703890673277858,2.948999999999997,0.0,1.0,0.3,0.9657620357900006,0.03899128122316945,1.3771670196457653,0.0,2.0
84,14.8,8.721507142857124,0.3698971162504753,3.0759999999999974,0.4,1.5,0.4,1.345356876932485,0.04379700688410773,1.8380652871973833,1.2000000000000002,4.5
85,14.8,8.26960238095236,0.39022736842110384,2.9059999999999975,0.8,1.0,0.4,1.312459296595934,0.048624988193188404,1.7813545407919218,1.6000000000000003,2.0
86,14.8,10.196745238095222,0.3415636379870789,2.8209999999999975,1.8,1.0,0.4,1.2621693403699226,0.04634987951408474,1.741300950439067,1.98997487421324,2.0
87,14.8,9.750554761904743,0.3582166191842493,2.8849999999999976,0.6,1.5,0.4,1.2839684952642227,0.05307228863882784,1.7386963507179733,1.2806248474865698,2.29128784747792
88,14.8,9.579126190476172,0.36449063927618236,2.8749999999999973,1.8,1.0,0.4,1.0028718826105574,0.04510969671531011,2.000296228062233,1.886796226411321,2.0
89,14.8,9.152935714285697,0.38041309814278923,2.9399999999999977,0.4,1.5,0.4,0.9959190455841008,0.05104081585583342,1.9717504913147597,0.8000000000000002,3.2015621187164243
90,14.8,9.12626904761903,0.37998589500145413,2.8569999999999975,0.3,1.5,0.4,1.5021451484275588,0.06012999590509494,1.9691218855114065,0.9000000000000001,3.2015621187164243
91,14.7,8.747221428571411,0.4018613629830017,3.0029999999999974,0.8,1.0,0.45825756949558405,1.6107376929299124,0.06766704172093924,2.0880711194784523,1.6000000000000003,2.0
92,14.7,11.43436428571427,0.30848755522311033,3.0699999999999976,1.2,1.5,0.45825756949558405,2.0880210280033986,0.06369426543074905,2.102503269914222,1.8330302779823362,2.29128784747792
93,14.7,10.997221428571413,0.32022125914280936,2.924999999999998,2.0,1.5,0.45825756949558405,2.1120738718477017,0.06598097844422879,2.1790835229517924,2.0,2.29128784747792
94,14.7,10.809452380952365,0.32626072026717023,2.9159999999999977,3.4415,1.0,0.45825756949558405,1.876698617947944,0.0676452380619307,2.2474260833228743,3.210186949384724,3.0
95,14.6,10.438121428571412,0.3372450662323119,2.8339999999999974,1.5,1.0,0.4898979485566356,1.8039775899871229,0.06151357277745789,2.3270461963613864,2.0615528128088303,2.0
96,14.5,10.641333333333318,0.328122301141326,2.716999999999998,0.7825,1.5,0.5,1.5278704235937433,0.0549285363357178,2.4042963627639575,1.3984835537109472,2.29128784747792
97,14.5,10.187219047619031,0.3456404484779366,2.7099999999999977,1.074,1.5,0.5,1.5982993161312395,0.060404546786099675,2.2364301911752125,1.6725082959435509,3.2015621187164243
98,14.5,12.263885714285703,0.26508828868086,3.0799999999999974,0.0,2.0,0.5,1.7923309658785616,0.062176117118642044,2.835979548586342,0.0,3.3166247903554
99,14.5,11.888171428571416,0.27384973237602495,2.7969999999999975,0.4,2.5,0.5,1.789070805102176,0.06796418731193872,2.129291196619193,1.2000000000000002,3.3541019662496847
100,14.5,11.689123809523796,0.2743173963969354,2.651999999999998,0.3,0.5,0.5,1.7791512807823033,0.07066406632083583,2.0482031149278126,0.9,1.5
101,14.5,11.257695238095225,0.2831063602444847,2.670999999999998,1.5,1.5,0.5,1.7545719315916524,0.07499264087812807,2.1453086025092043,1.857417562100671,3.2015621187164243
102,14.5,11.254361904761891,0.2758781181566202,2.754999999999998,1.5,1.5,0.5,1.372010539913109,0.06650910595476156,1.9006854026903017,2.5787593916455256,4.5
103,14.4,11.012271428571413,0.28350911717197225,2.841999999999998,0.8,2.0,0.48989794855663565,1.4868289161410013,0.07563769839069319,1.8774706389182216,1.6000000000000003,3.3166247903554
104,14.3,12.110836446886433,0.24049170898597652,2.922999999999998,0.8,2.5,0.6403124237432849,1.3596494925322526,0.06744341989572807,1.759926418916426,1.6000000000000003,2.5
105,14.3,11.99772289377288,0.24447284428240668,3.2339999999999973,2.3,4.0,0.6403124237432849,1.3482050612318677,0.06414844345612537,1.8957225535399418,1.9000000000000001,5.385164807134504
106,14.3,11.995561721611706,0.24030023037567977,3.1649999999999983,0.8,2.5,0.6403124237432849,1.4090954964069606,0.056985197799562695,1.6328885448799,1.6,3.3541019662496847
107,14.2,11.578338278388262,0.24625379208623518,3.0089999999999977,0.7,0.0,0.7483314773547883,1.3645539593073661,0.05850880578076139,1.5673190485666908,1.4177446878757824,0.0
108,14.1,11.53756135531134,0.2421420114313378,3.4519999999999973,0.4,2.5,0.7,1.2505663892117305,0.055917432462628903,2.1339437668317305,1.2000000000000002,3.3541019662496847
109,14.1,11.145656593406578,0.24686588320003738,3.444999999999998,1.6,1.5,0.7,1.2481717568538013,0.06033342131324853,2.0715851418660045,1.8,2.29128784747792
110,14.1,11.583385531135514,0.22914152743498034,3.2159999999999975,2.9,2.0,0.7,1.070427507528855,0.037912895511750346,2.0680676971511343,3.534119409414458,3.3166247903554
111,14.1,11.204652930402913,0.23730991379220095,3.284999999999998,1.1880000000000002,1.5,0.7,1.0972701987527367,0.0401638479623982,2.0553843922731323,1.5225294742631421,3.2015621187164243
112,14.1,10.915977472527455,0.24005442507665592,3.3229999999999977,1.738,2.0,0.7,1.2185149543090994,0.03912444214002991,2.2820387814408396,2.538857223240409,3.3166247903554
113,14.1,10.434878571428552,0.25046119690787505,3.3149999999999977,1.6,1.0,0.7,1.1145196149291947,0.03935545783737022,2.1673313083144423,1.9595917942265426,2.0
114,14.1,9.949164285714266,0.26235086829361814,3.007999999999998,0.3,0.0,0.7,1.1293551946732217,0.04303896273895877,1.9339638052455879,0.9000000000000001,0.0
115,14.1,9.635252197802178,0.2713742754572516,3.249999999999998,1.3960000000000001,3.5,0.7,1.0660359989427723,0.044761218540078834,2.191474389537782,2.536797981708437,4.5
116,14.1,9.868658791208773,0.26467299767059976,3.3969999999999976,2.0,2.0,0.7,0.644944820152475,0.0406401506641268,2.3091169307767836,3.687817782917155,2.449489742783178
117,14.1,9.388813553113533,0.2802877168653602,3.313999999999998,2.3754999999999997,1.0,0.7,0.641569101408273,0.04244347609912859,2.174351397543643,2.639507956040292,3.0
118,14.1,9.00650586080584,0.2903648817778771,3.5979999999999976,3.0,2.5,0.7,0.6712292532185743,0.04636859635640415,2.1531827604734333,3.3466401061363023,2.5
119,14.0,8.729716117216096,0.3062816746735737,3.674999999999998,0.852,3.0,0.7745966692414834,0.6687437682720334,0.053473270001936565,1.874802656281454,1.1441748118185437,3.3166247903554
120,14.0,8.880631868131847,0.29998828911869185,3.728999999999997,0.0,2.0,0.7745966692414834,1.1515278648851364,0.05975202701250277,1.747726809315459,0.0,3.3166247903554
121,13.8,8.65641941391939,0.3137292766615995,3.856999999999998,0.8,2.5,1.0770329614269007,0.9625099479893879,0.06664685760737847,2.0211682265462207,1.6000000000000003,3.3541019662496847
122,13.7,8.509673076923054,0.3040434655397285,3.6839999999999984,0.4,0.5,1.0999999999999999,1.0390726481147765,0.057871857283046016,1.9363222872239,1.2000000000000002,1.5
123,13.5,8.17575366300364,0.32618346085708083,3.515999999999997,0.8,1.5,1.118033988749895,1.1284872619350648,0.06291267544118682,1.6580241252768297,1.6000000000000003,2.29128784747792
124,13.5,7.757717948717925,0.33136433559572176,3.5689999999999977,0.5675,2.0,1.118033988749895,1.1997520268014203,0.05541697971034228,1.7189906922377434,1.7025,3.3166247903554
125,13.1,7.538421078921054,0.3498185597156861,3.3959999999999972,2.2,0.0,1.1357816691600546,0.9734318783710414,0.05674829377208999,1.6375664871998317,2.5612496949731396,0.0
126,13.1,7.243677489177465,0.3179718945136113,3.1549999999999976,0.8,1.0,1.1357816691600546,0.9037508159699921,0.044879258344788495,1.4292742913800685,1.6000000000000003,2.0
127,12.0,7.479717851592826,0.3313899448348245,3.2089999999999974,1.5,1.0,1.4832396974191326,1.0521649770366617,0.05741490458296055,1.2586536457659818,1.857417562100671,2.0
128,11.9,8.050638597513572,0.3332379244959619,3.1149999999999975,1.7,1.0,1.445683229480096,0.6331131707863029,0.037569379142316055,1.286866348926724,1.7916472867168918,3.0
129,11.7,7.785001456876432,0.35258271641947403,3.022999999999998,1.6,1.0,1.676305461424021,0.782933383017639,0.04070113171760071,1.2610158603284884,1.7435595774162693,3.0
130,11.7,7.504259032634008,0.3359712584225975,2.793999999999998,1.4885,1.0,1.676305461424021,1.0214634213288847,0.03637571190413067,0.8688406067858468,1.9595127583151888,2.0
131,11.1,7.492778030303005,0.35869067134860677,2.6379999999999977,1.2,0.5,1.7,1.1740240863974427,0.041238250421210154,0.8187649235281143,1.8330302779823358,1.5
132,11.1,7.094517424242399,0.32834627441129494,2.5569999999999977,1.078,1.5,1.7,1.1358482679119903,0.03375246809459845,0.7567304672074456,2.451684318993781,2.29128784747792
133,10.3,7.231189446664421,0.3525431630392736,2.6209999999999973,1.9,1.5,1.552417469626002,1.0037262078185067,0.04424979670468346,0.7131823048842417,2.6248809496813372,2.29128784747792
134,10.3,6.778881754356729,0.344270022933519,2.5379999999999976,1.0,0.5,1.552417469626002,1.0189848204384708,0.06248118101771362,0.7419137416169076,2.4083189157584592,1.5
135,9.9,6.583538500388474,0.3708805305720211,2.385999999999998,0.4,0.5,1.7000000000000004,0.9682785498930138,0.0603624420147896,0.7132909644738251,1.2000000000000002,1.5
136,9.9,6.292979059829032,0.36257387327456847,2.6069999999999975,1.3,2.0,1.7000000000000004,1.0495737479237979,0.06302716838362225,1.0485804690151348,1.4866068747318506,2.449489742783178
137,9.3,6.190687499999973,0.3918690549961276,2.4549999999999974,1.6,0.0,1.7349351572897471,1.177685509050375,0.0810120267506796,1.0285645337070493,1.9595917942265426,0.0
138,9.2,5.795315705128178,0.33835288951806436,2.3059999999999983,1.5935,0.0,1.7204650534085253,1.050921463832295,0.05971625766196019,1.0083174103425963,2.5239216013973174,0.0
139,7.8,6.249929563492037,0.3621513689674066,2.236999999999998,1.6655000000000002,0.5,0.8717797887081347,1.1942486533063696,0.06354249550015065,0.8968840504769832,2.366434501523336,1.5
