timestep,AgentsAlive,AvgEnergy,CommunityPool,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable,AgentsAlive_std,AvgEnergy_std,CommunityPool_std,GiniEnergy_std,TotalScar_std,MinedRenewable_std,MinedNonrenewable_std
190,4.4,6.752811581066185,2.4412424790670455,0.0966720293845726,0.40099999999999963,2.8,0.0,1.624807680927192,1.0025553218703966,6.604810115856303,0.058348912095583357,0.5078867984108267,2.5612496949731396,0.0
191,4.4,6.552811581066183,2.5612424790670447,0.10847639200925237,0.4519999999999997,1.2,0.5,1.624807680927192,1.2730178040873912,6.897079340537975,0.07897206257403692,0.4827173085771834,1.8330302779823362,1.5
192,4.3,6.800257578002288,2.821242479067043,0.08313332664135235,0.42899999999999966,3.2,0.0,1.676305461424021,1.0567053598291678,7.1465195933891446,0.047578709321951254,0.46217853693134625,2.4,0.0
193,4.3,6.759479429127337,3.0865617948703727,0.09497496127065588,0.5529999999999996,2.4,0.5,1.676305461424021,1.079132409738879,7.533072237125376,0.05694123177770846,0.7088307273249375,1.9595917942265424,1.5
194,4.3,6.628050857698765,3.286561794870372,0.09234064107811457,0.5269999999999997,2.0,0.0,1.676305461424021,1.1524661599235493,7.800363850586822,0.07359830858992146,0.6834332447284078,2.0,0.0
195,4.3,6.9022575780022875,2.7812424790670445,0.0774962597932141,0.5009999999999997,2.784,0.0,1.676305461424021,1.081620764337307,7.949264468901645,0.057994236027282854,0.6582772971932115,3.1183174950604373,0.0
196,4.3,6.646543292288001,3.1212424790670434,0.08200165543315423,0.47499999999999964,1.6,0.0,1.676305461424021,1.1477760684584077,8.19648983827288,0.05921801103857286,0.6333916639805103,3.6660605559646724,0.0
197,4.3,6.504400435145145,3.4612424790670433,0.08570897448808681,0.4499999999999996,2.0,0.0,1.676305461424021,1.3876587817077688,8.881124066393106,0.06317065971493427,0.6086213929858199,2.6832815729997477,0.0
198,4.3,6.717829006573716,3.701242479067043,0.11228238131160954,0.4259999999999996,3.2,0.0,1.676305461424021,0.993974036159005,8.827874505945053,0.07372404977935787,0.5838527211549156,2.4000000000000004,0.0
199,4.2,6.727848246540899,3.8012424790670423,0.10094512669303313,0.4019999999999996,1.6,0.5,1.5362291495737217,0.8386776155333904,9.12598513887872,0.07229775068609993,0.5592459208612967,3.6660605559646724,1.5
