timestep,AgentsAlive,AvgEnergy,GiniEnergy,AgentsAlive_std,AvgEnergy_std,GiniEnergy_std
227,3.5,12.067416666666597,0.12881794836482788,0.9219544457292888,2.489903729732004,0.11927785928586968
228,3.3,12.608749999999931,0.09157984160556092,0.9,1.8580151820334185,0.05191127223502512
229,3.3,12.15874999999993,0.10252400429804713,0.9,2.0592402522937143,0.07522059592658709
230,3.3,11.983749999999933,0.1043681871318604,0.9,1.903142029206792,0.08625105706056754
231,3.3,11.583749999999931,0.125469060546666,0.9,1.555143214198189,0.08298063736279238
232,3.3,11.225416666666597,0.13892701005972205,0.9,1.5990312605519093,0.08272149612442137
233,3.3,11.075416666666595,0.14387211093128754,0.9,1.6371166642063801,0.07318267990853462
234,3.3,11.025416666666597,0.1457825411886582,0.9,1.7712121947663118,0.08449744304846298
235,3.3,10.200416666666596,0.1480899560937422,0.9,2.1789487462739663,0.09852370603547865
236,3.3,10.517083333333263,0.1334335475405341,0.9,2.016736810074907,0.08995588080735817
237,3.3,10.250416666666597,0.15975534164590427,0.9,1.9969260056953084,0.11020246764661946
238,3.3,10.200416666666595,0.17876259901325897,0.9,2.2111047703705844,0.11035774610853029
239,3.3,9.850416666666595,0.1878478738034605,0.9,2.7777210633099134,0.12358187150348565
240,3.3,9.367083333333264,0.20632415254911923,0.9,2.859926353946899,0.13242439332986122
241,3.3,9.683749999999929,0.1986407330501501,0.9,3.0343928323654983,0.13924341353744693
242,3.3,9.683749999999927,0.2081687949894075,0.9,3.1715825220927876,0.1550827035690074
243,3.1,9.992083333333259,0.17682615847321814,0.9433981132056604,3.4913988958582203,0.10157403834777444
244,3.1,9.84208333333326,0.1743538039926208,0.9433981132056604,3.650067293900211,0.10597872986482171
245,2.9,9.675416666666601,0.1746690906332704,1.1357816691600546,3.8726083479570375,0.14450779719668166
246,2.9,9.9154166666666,0.16577684697411488,1.1357816691600546,3.7955790621019245,0.14852941050505303
247,2.8,10.075374999999932,0.14819333361462517,1.077032961426901,3.8419438098242766,0.12954639512385946
248,2.6,10.940374999999932,0.10429110338168268,1.1135528725660042,3.9479280978286373,0.09103483843401756
249,2.6,10.380374999999933,0.13081269118906255,1.1135528725660042,3.9110258158559277,0.109479541796957
250,2.6,9.762041666666601,0.15361044695421425,1.1135528725660042,3.6997299847514964,0.1145632258796879
251,2.6,10.002041666666598,0.14650711955520807,1.1135528725660042,3.8183314802937995,0.11051612582678902
252,2.6,10.033708333333264,0.14260925050900058,1.1135528725660042,3.850466369886234,0.11579729656709713
253,2.5,10.548708333333265,0.1197129306866622,1.118033988749895,3.9482185876195928,0.08000613051677094
254,2.5,10.138708333333264,0.1297451631618431,1.118033988749895,3.849925867116343,0.09194003933142715
255,2.5,9.703708333333264,0.12986691617143437,1.118033988749895,3.881435142524588,0.09498041079127176
256,2.5,9.943708333333262,0.14360236741229668,1.118033988749895,4.05362291852916,0.10676410024091476
257,2.5,10.050374999999928,0.14558226617621375,1.118033988749895,4.268407312786245,0.11567267611898215
258,2.5,10.04037499999993,0.15508812135033956,1.118033988749895,4.165279621007505,0.13137283353384668
259,2.5,9.613708333333264,0.1708275614752166,1.118033988749895,4.122552727115457,0.13864696981513955
260,2.4,9.308166666666597,0.16719761815543363,1.019803902718557,3.780216517167575,0.10250301741620105
261,2.4,9.348166666666597,0.16634517149114247,1.019803902718557,3.7982781515663833,0.12433464578923145
262,2.4,9.504833333333263,0.18389885023986102,1.019803902718557,3.9204693915397257,0.1228210964330307
263,2.3,9.570416666666596,0.1503346361157902,1.004987562112089,4.422517308081184,0.15038557826608626
264,2.3,9.160416666666595,0.16242442180127464,1.004987562112089,4.342921559688936,0.16220072001081723
265,2.1,9.718416666666593,0.09595314494287202,1.044030650891055,4.615590103870175,0.10532361289584415
266,2.1,9.808416666666595,0.09399616450109094,1.044030650891055,4.533819986899673,0.11133253538421874
267,2.1,9.740083333333258,0.11468585198226104,1.044030650891055,4.395593634065048,0.13697072783069436
268,2.1,9.805083333333261,0.09962770599998536,1.044030650891055,4.624489978635466,0.12213538056655063
269,2.1,9.59508333333326,0.10263745143856953,1.044030650891055,4.658849202950572,0.12970449215293633
270,2.1,9.23508333333326,0.12063875009437348,1.044030650891055,4.632794010127973,0.14926510609930538
271,2.1,8.925083333333259,0.14110002838686173,1.044030650891055,4.655314025241579,0.16200116381872784
272,2.0,8.823416666666592,0.1444436790557822,1.0,4.5734325251937245,0.15053121822594354
273,1.9,8.938416666666592,0.10919873139382233,1.044030650891055,4.912588343141168,0.13549231222633437
274,1.9,8.728416666666593,0.10712789822215382,1.044030650891055,4.917501997542366,0.14583324591332317
275,1.8,8.418416666666598,0.11689594939900527,1.16619037896906,4.895604582599209,0.1641071049953753
276,1.8,8.965083333333267,0.11478500994780097,1.16619037896906,5.1545268999685785,0.14433894372204786
277,1.8,8.745083333333266,0.11345155531638447,1.16619037896906,5.214553438454696,0.15450264149213622
278,1.7,9.700083333333266,0.0606515082498041,1.1874342087037917,5.582751716596961,0.10181184517294163
279,1.7,9.380083333333264,0.0640276708820181,1.1874342087037917,5.444327634872187,0.1079574093601339
280,1.7,9.010083333333265,0.07770911801435802,1.1874342087037917,5.259340744095183,0.12893666744008586
281,1.7,9.256749999999933,0.09362108377584115,1.1874342087037917,5.4644610953413935,0.14276984136326612
282,1.7,9.28674999999993,0.1009094184798782,1.1874342087037917,5.645518582247309,0.16103174636912881
283,1.5,10.16674999999993,0.021840484702715202,1.118033988749895,5.711514690736568,0.028271090608531002
284,1.5,9.54674999999993,0.04352272468513367,1.118033988749895,5.558630232575258,0.08692181499877656
