Step,Ideology_adaptive_mean,Ideology_adaptive_direct_mean,AvgEnergy_mean,CommunityPool_mean,TotalScar_mean,Renewables_mean,NonRenewables_mean,InfrastructureSites_mean,AgentsAlive_mean,GiniEnergy_mean,MinedRenewable_mean,MinedNonrenewable_mean,AvgAdaptiveEpsilon_mean,AvgAdaptiveReward_mean,Ideology_adaptive_std,Ideology_adaptive_direct_std,AvgEnergy_std,CommunityPool_std,TotalScar_std,Renewables_std,NonRenewables_std,InfrastructureSites_std,AgentsAlive_std,GiniEnergy_std,MinedRenewable_std,MinedNonrenewable_std,AvgAdaptiveEpsilon_std,AvgAdaptiveReward_std
156,0.0,6.7,24.20968888888901,0.0,0.6229999999999991,100.0,100.0,0.0,6.7,0.270912581592807,4.3,0.5,0.0,0.0,0.0,2.4517567397911058,3.2035060903947556,0.0,0.5642704237430052,0.0,0.0,0.0,2.4517567397911058,0.06365640336131809,2.8303906287138374,1.5811388300841898,0.0,0.0
157,0.0,6.7,24.100863492063613,0.0,0.5779999999999993,100.0,100.0,0.0,6.7,0.271150061806536,3.1720000000000006,0.5,0.0,0.0,0.0,2.4517567397911058,3.152979083597632,0.0,0.5364865122048992,0.0,0.0,0.0,2.4517567397911058,0.06577756376063049,3.108814708034059,1.5811388300841898,0.0,0.0
158,0.0,6.7,24.047292063492186,0.0,0.5389999999999995,100.0,100.0,0.0,6.7,0.2723768199445761,3.2,0.0,0.0,0.0,0.0,2.4517567397911058,3.419961263890357,0.0,0.5131265817406934,0.0,0.0,0.0,2.4517567397911058,0.06451791846202234,3.155242550986462,0.0,0.0,0.0
159,0.0,6.7,24.064434920635044,0.0,0.5799999999999995,100.0,100.0,0.0,6.7,0.27140134201472843,4.0,0.5,0.0,0.0,0.0,2.4517567397911058,3.644307791978354,0.0,0.5794058259209264,0.0,0.0,0.0,2.4517567397911058,0.06251592717989878,4.618802153517006,1.5811388300841898,0.0,0.0
160,0.0,6.7,24.005387301587426,0.0,0.6229999999999996,100.0,100.0,0.0,6.7,0.27923867433512517,3.6,0.5,0.0,0.0,0.0,2.4517567397911058,3.862601461596791,0.0,0.6879284523520998,0.0,0.0,0.0,2.4517567397911058,0.05526520046880851,3.5023801430836525,1.5811388300841898,0.0,0.0
161,0.0,6.6,24.17964821428584,0.0,0.5909999999999995,100.0,100.0,0.0,6.6,0.2800503411079015,3.18,0.0,0.0,0.0,0.0,2.3664319132398464,4.429409317433216,0.0,0.661688916502477,0.0,0.0,0.0,2.3664319132398464,0.05551271320080441,3.121894012009732,0.0,0.0,0.0
162,0.0,6.6,24.06324345238108,0.0,0.6319999999999995,100.0,100.0,0.0,6.6,0.2832936112908803,3.4435000000000002,0.5,0.0,0.0,0.0,2.3664319132398464,4.600794328939645,0.0,0.7227693653964279,0.0,0.0,0.0,2.3664319132398464,0.05743271975582537,3.370168187362629,1.5811388300841898,0.0,0.0
163,0.0,6.6,24.313481547619176,0.0,0.5979999999999995,100.0,100.0,0.0,6.6,0.28095818107414816,6.5,0.0,0.0,0.0,0.0,2.3664319132398464,4.615679572890571,0.0,0.6959374173651597,0.0,0.0,0.0,2.3664319132398464,0.060968917331056784,4.576510072581994,0.0,0.0,0.0
164,0.0,6.6,24.55419583333346,0.0,0.5639999999999995,100.0,100.0,0.0,6.6,0.28773937193799926,5.6,0.0,0.0,0.0,0.0,2.3664319132398464,4.673430950098251,0.0,0.6693645411051353,0.0,0.0,0.0,2.3664319132398464,0.056722175562131466,6.022181221672649,0.0,0.0,0.0
165,0.0,6.6,24.444124404762032,0.0,0.5299999999999995,100.0,100.0,0.0,6.6,0.2928871216055301,3.0495,0.5,0.0,0.0,0.0,2.3664319132398464,4.705495459449528,0.0,0.6430828527923562,0.0,0.0,0.0,2.3664319132398464,0.05491615121661826,3.7881470477735624,1.5811388300841898,0.0,0.0
166,0.0,6.6,24.409243452381084,0.0,0.6459999999999995,100.0,100.0,0.0,6.6,0.2939887294400357,2.7,1.0,0.0,0.0,0.0,2.3664319132398464,4.72951575519437,0.0,0.8928506158491586,0.0,0.0,0.0,2.3664319132398464,0.05540062643059422,1.888562063228706,3.1622776601683795,0.0,0.0
167,0.0,6.6,24.44650535714299,0.0,0.6099999999999994,100.0,100.0,0.0,6.6,0.29354516452599194,4.0,0.0,0.0,0.0,0.0,2.3664319132398464,4.90780517872697,0.0,0.8594442648854222,0.0,0.0,0.0,2.3664319132398464,0.05477480241346524,3.7712361663282534,0.0,0.0,0.0
168,0.0,6.6,24.76483869047632,0.0,0.5769999999999995,100.0,100.0,0.0,6.6,0.2992926615751562,6.3,0.5,0.0,0.0,0.0,2.3664319132398464,5.15384098220028,0.0,0.8273525380526864,0.0,0.0,0.0,2.3664319132398464,0.05003674111911615,5.2925524193068805,1.5811388300841898,0.0,0.0
169,0.0,6.6,24.753291071428702,0.0,0.5449999999999995,100.0,100.0,0.0,6.6,0.3072058431227732,3.6,0.0,0.0,0.0,0.0,2.3664319132398464,4.813103673155306,0.0,0.7979174281980698,0.0,0.0,0.0,2.3664319132398464,0.05412578930421431,3.5023801430836525,0.0,0.0,0.0
170,0.0,6.6,24.58805297619061,0.0,0.5139999999999996,100.0,100.0,0.0,6.6,0.309484581658986,2.4,0.0,0.0,0.0,0.0,2.3664319132398464,4.807054544648196,0.0,0.7680162035327694,0.0,0.0,0.0,2.3664319132398464,0.056804927932705244,2.7968235951204043,0.0,0.0,0.0
171,0.0,6.5,24.905960714285847,0.0,0.5589999999999995,100.0,100.0,0.0,6.5,0.3043992773818921,3.832,0.5,0.0,0.0,0.0,2.273030282830976,4.906096217405912,0.0,0.9361795886592602,0.0,0.0,0.0,2.273030282830976,0.05108379498505028,4.436967933673225,1.5811388300841898,0.0,0.0
172,0.0,6.5,25.248460714285848,0.0,0.6869999999999995,100.0,100.0,0.0,6.5,0.3065589749487462,6.4,1.0,0.0,0.0,0.0,2.273030282830976,5.345340488816722,0.0,0.9043481384707744,0.0,0.0,0.0,2.273030282830976,0.05235376660610347,6.310485101972924,2.1081851067789197,0.0,0.0
173,0.0,6.4,25.831139285714425,0.0,0.6539999999999996,100.0,100.0,0.0,6.4,0.301154988386574,4.3,0.0,0.0,0.0,0.0,2.270584848790187,5.768945452468786,0.0,0.8685901731477789,0.0,0.0,0.0,2.270584848790187,0.05463073158673243,2.9832867780352594,0.0,0.0,0.0
174,0.0,6.4,25.758782142857278,0.0,0.6239999999999996,100.0,100.0,0.0,6.4,0.3043329024650525,2.7560000000000002,0.0,0.0,0.0,0.0,2.270584848790187,5.7457350313770865,0.0,0.8353202978498723,0.0,0.0,0.0,2.270584848790187,0.05392531038172912,3.781802039592589,0.0,0.0,0.0
175,0.0,6.4,25.730710714285852,0.0,0.5939999999999996,100.0,100.0,0.0,6.4,0.308207596701019,3.436,0.0,0.0,0.0,0.0,2.270584848790187,6.06293131133293,0.0,0.8022496147985638,0.0,0.0,0.0,2.270584848790187,0.05591321391957231,3.993169723971728,0.0,0.0,0.0
176,0.0,6.4,26.09535357142871,0.0,0.5639999999999995,100.0,100.0,0.0,6.4,0.30684677071361166,5.9,0.5,0.0,0.0,0.0,2.270584848790187,6.358452682326014,0.0,0.7694038095968994,0.0,0.0,0.0,2.270584848790187,0.058951894135607946,5.300943312279429,1.5811388300841898,0.0,0.0
177,0.0,6.4,26.15713928571443,0.0,0.5339999999999996,100.0,100.0,0.0,6.4,0.30755223236281387,4.4,0.0,0.0,0.0,0.0,2.270584848790187,6.414214019095921,0.0,0.7368129568169474,0.0,0.0,0.0,2.270584848790187,0.05924635758240043,5.146735750831676,0.0,0.0,0.0
178,0.0,6.4,26.046067857142997,0.0,0.5039999999999994,100.0,100.0,0.0,6.4,0.31136849961622215,2.4,0.5,0.0,0.0,0.0,2.270584848790187,6.44342430745453,0.0,0.7045124397608443,0.0,0.0,0.0,2.270584848790187,0.06242792895997948,3.864367132317183,1.5811388300841898,0.0,0.0
179,0.0,6.4,25.973925000000143,0.0,0.47599999999999965,100.0,100.0,0.0,6.4,0.3140886418606853,3.2,0.0,0.0,0.0,0.0,2.270584848790187,6.7825169863290045,0.0,0.6742600882943216,0.0,0.0,0.0,2.270584848790187,0.06549802125641709,4.131182235954578,0.0,0.0,0.0
180,0.0,6.4,26.14463928571443,0.0,0.5979999999999996,100.0,100.0,0.0,6.4,0.31246204474210276,5.14,0.5,0.0,0.0,0.0,2.270584848790187,7.067582538984013,0.0,0.8100041152158833,0.0,0.0,0.0,2.270584848790187,0.07343400588234238,5.0261980329734985,1.5811388300841898,0.0,0.0
181,0.0,6.4,26.097496428571578,0.0,0.5699999999999996,100.0,100.0,0.0,6.4,0.31551848619260675,4.4,0.0,0.0,0.0,0.0,2.270584848790187,7.214540605885347,0.0,0.7769169839822008,0.0,0.0,0.0,2.270584848790187,0.0749315477530256,5.146735750831676,0.0,0.0,0.0
182,0.0,6.4,26.066425000000145,0.0,0.5419999999999996,100.0,100.0,0.0,6.4,0.32198626459141616,2.8,0.0,0.0,0.0,0.0,2.270584848790187,6.856480337769696,0.0,0.7439354810734593,0.0,0.0,0.0,2.270584848790187,0.07780129326276225,3.2930904093942583,0.0,0.0,0.0
183,0.0,6.3,27.329951785714435,0.0,0.5149999999999995,100.0,100.0,0.0,6.3,0.2698528073269563,3.1145,1.0,0.0,0.0,0.0,2.496664441476534,5.2247604295920285,0.0,0.7130100513550512,0.0,0.0,0.0,2.496664441476534,0.10627076249542822,4.532474459081069,2.1081851067789197,0.0,0.0
184,0.0,6.3,27.739356547619195,0.0,0.4889999999999996,100.0,100.0,0.0,6.3,0.2675415445354863,6.9925,0.0,0.0,0.0,0.0,2.496664441476534,5.210962220118194,0.0,0.6842100067474406,0.0,0.0,0.0,2.496664441476534,0.10694999288401738,3.515917179216699,0.0,0.0,0.0
185,0.0,6.3,27.79078511904777,0.0,0.4649999999999996,100.0,100.0,0.0,6.3,0.2671538939142395,4.7,0.0,0.0,0.0,0.0,2.496664441476534,5.172157380575214,0.0,0.6540344877077282,0.0,0.0,0.0,2.496664441476534,0.10628740503534215,4.9452558635075246,0.0,0.0,0.0
186,0.0,6.3,27.871499404762055,0.0,0.44099999999999956,100.0,100.0,0.0,6.3,0.2745856385242284,2.4,0.0,0.0,0.0,0.0,2.496664441476534,4.886831336711693,0.0,0.6240806571803569,0.0,0.0,0.0,2.496664441476534,0.10890981273025464,3.3730961708462712,0.0,0.0,0.0
187,0.0,6.3,27.660070833333485,0.0,0.41699999999999965,100.0,100.0,0.0,6.3,0.2773496112816328,2.4,0.0,0.0,0.0,0.0,2.496664441476534,5.019089294525729,0.0,0.5943820320299054,0.0,0.0,0.0,2.496664441476534,0.10969678282198174,3.3730961708462717,0.0,0.0,0.0
188,0.0,6.2,28.104517261904913,0.0,0.3929999999999996,100.0,100.0,0.0,6.2,0.27042708005860117,4.4,0.0,0.0,0.0,0.0,2.440400695696417,5.036799703517882,0.0,0.5649788589948394,0.0,0.0,0.0,2.440400695696417,0.10586255490662098,2.9514591494904874,0.0,0.0,0.0
189,0.0,6.1,28.687220833333487,0.0,0.5949999999999996,100.0,100.0,0.0,6.1,0.2565244723396049,4.289,0.5,0.0,0.0,0.0,2.514402955419481,4.72010078500858,0.0,0.7801032695169986,0.0,0.0,0.0,2.514402955419481,0.1048390176441953,4.708348259563361,1.5811388300841898,0.0,0.0
190,0.0,6.1,28.681506547619204,0.0,0.5669999999999996,100.0,100.0,0.0,6.1,0.2592645787878362,3.6,0.0,0.0,0.0,0.0,2.514402955419481,4.816653651796468,0.0,0.7534520555416911,0.0,0.0,0.0,2.514402955419481,0.10478172242651332,4.402019738458447,0.0,0.0,0.0
191,0.0,6.1,28.62034940476206,0.0,0.5389999999999996,100.0,100.0,0.0,6.1,0.2575549898156671,3.3515,0.0,0.0,0.0,0.0,2.514402955419481,4.9225726216485945,0.0,0.7271932342919587,0.0,0.0,0.0,2.514402955419481,0.10570889739652843,4.069082649825525,0.0,0.0,0.0
192,0.0,6.1,28.682611309523963,0.0,0.5109999999999996,100.0,100.0,0.0,6.1,0.2592324353148024,4.1475,0.0,0.0,0.0,0.0,2.514402955419481,4.855674541805412,0.0,0.7013708798568065,0.0,0.0,0.0,2.514402955419481,0.10505738285976027,4.188052616935731,0.0,0.0,0.0
193,0.0,6.1,29.03003988095254,0.0,0.48299999999999954,100.0,100.0,0.0,6.1,0.25945038365533324,4.5520000000000005,0.0,0.0,0.0,0.0,2.514402955419481,4.62110307605609,0.0,0.6760350089554039,0.0,0.0,0.0,2.514402955419481,0.1075364162867404,3.9483239763502467,0.0,0.0,0.0
194,0.0,6.1,29.247182738095393,0.0,0.5289999999999996,100.0,100.0,0.0,6.1,0.26017598105516926,4.4,1.0,0.0,0.0,0.0,2.514402955419481,4.4957638318813045,0.0,0.6356003286482611,0.0,0.0,0.0,2.514402955419481,0.11037533644752372,2.9514591494904874,2.1081851067789197,0.0,0.0
195,0.0,6.0,29.5841946428573,0.0,0.5009999999999996,100.0,100.0,0.0,6.0,0.24957149589215807,2.0,0.5,0.0,0.0,0.0,2.494438257849294,4.89031040824123,0.0,0.6141199665646225,0.0,0.0,0.0,2.494438257849294,0.10887809015200063,3.8873012632302,1.5811388300841898,0.0,0.0
196,0.0,6.0,29.429551785714448,0.0,0.4739999999999996,100.0,100.0,0.0,6.0,0.25174096877650604,2.4,0.0,0.0,0.0,0.0,2.494438257849294,4.734982863002999,0.0,0.592475034635778,0.0,0.0,0.0,2.494438257849294,0.10818242570751598,3.8643671323171835,0.0,0.0,0.0
197,0.0,6.0,29.492051785714448,0.0,0.44899999999999957,100.0,100.0,0.0,6.0,0.254496343285437,1.6,0.5,0.0,0.0,0.0,2.494438257849294,4.805559232287333,0.0,0.5715563547601115,0.0,0.0,0.0,2.494438257849294,0.10937013035441213,3.864367132317183,1.5811388300841895,0.0,0.0
198,0.0,6.0,29.738051785714447,0.0,0.42499999999999966,100.0,100.0,0.0,6.0,0.2617818720906261,6.739500000000001,0.0,0.0,0.0,0.0,2.494438257849294,4.973800551070814,0.0,0.5519510847892227,0.0,0.0,0.0,2.494438257849294,0.11328450888225944,3.7782627180579524,0.0,0.0,0.0
199,0.0,6.0,29.546623214285876,0.0,0.4769999999999996,100.0,100.0,0.0,6.0,0.2615133803664033,2.4,1.0,0.0,0.0,0.0,2.494438257849294,5.327468087969435,0.0,0.5367608612987929,0.0,0.0,0.0,2.494438257849294,0.11647284402693567,3.3730961708462712,2.1081851067789197,0.0,0.0
200,0.0,6.0,29.375480357143022,0.0,0.45299999999999957,100.0,100.0,0.0,6.0,0.263768414160417,2.2560000000000002,0.0,0.0,0.0,0.0,2.494438257849294,5.417420105975167,0.0,0.5168505049281118,0.0,0.0,0.0,2.494438257849294,0.11822657677090616,3.17592051397876,0.0,0.0,0.0
201,0.0,6.0,29.65440892857159,0.0,0.42899999999999966,100.0,100.0,0.0,6.0,0.26045022946857815,3.5,0.5,0.0,0.0,0.0,2.494438257849294,5.309167870786426,0.0,0.4971798243872909,0.0,0.0,0.0,2.494438257849294,0.11857160398438396,4.790035954399971,1.5811388300841895,0.0,0.0
202,0.0,5.9,30.87859940476207,0.0,0.40499999999999964,100.0,100.0,0.0,5.9,0.2456603509139809,7.087999999999999,0.5,0.0,0.0,0.0,2.6012817353502227,4.534238019351417,0.0,0.4777784237721728,0.0,0.0,0.0,2.6012817353502227,0.09382230114526845,4.518320238515391,1.5811388300841898,0.0,0.0
203,0.0,5.9,30.580385119047786,0.0,0.45599999999999963,100.0,100.0,0.0,5.9,0.2530495618649281,1.2,0.5,0.0,0.0,0.0,2.6012817353502227,4.845534248148019,0.0,0.4507080848817532,0.0,0.0,0.0,2.6012817353502227,0.09816061911808198,2.6997942308422114,1.5811388300841895,0.0,0.0
204,0.0,5.9,30.387170833333506,0.0,0.4309999999999996,100.0,100.0,0.0,5.9,0.25999763044434043,2.4,0.0,0.0,0.0,0.0,2.6012817353502227,4.941539268301745,0.0,0.4351870606736574,0.0,0.0,0.0,2.6012817353502227,0.10010424542295111,2.065591117977289,0.0,0.0,0.0
205,0.0,5.9,30.701456547619223,0.0,0.6299999999999997,100.0,100.0,0.0,5.9,0.2562687091293305,3.5,1.0,0.0,0.0,0.0,2.6012817353502227,4.9969053976000195,0.0,0.8212321366229053,0.0,0.0,0.0,2.6012817353502227,0.09834729727669896,4.600724580614087,2.1081851067789192,0.0,0.0
206,0.0,5.9,31.108599404762078,0.0,0.6749999999999996,100.0,100.0,0.0,5.9,0.2540497149160861,5.9,0.5,0.0,0.0,0.0,2.6012817353502227,4.7340003795689,0.0,0.8223577215678236,0.0,0.0,0.0,2.6012817353502227,0.0967851786940111,5.78215646046813,1.5811388300841895,0.0,0.0
207,0.0,5.9,30.99252797619065,0.0,0.6429999999999996,100.0,100.0,0.0,5.9,0.254274878063277,2.8,0.0,0.0,0.0,0.0,2.6012817353502227,4.8230177075935305,0.0,0.8005144179421961,0.0,0.0,0.0,2.6012817353502227,0.09574963674404766,4.237399621885521,0.0,0.0,0.0
208,0.0,5.9,31.09693273809541,0.0,0.6109999999999995,100.0,100.0,0.0,5.9,0.26071973791965014,4.3,0.0,0.0,0.0,0.0,2.6012817353502227,5.063729281311457,0.0,0.7789943659759178,0.0,0.0,0.0,2.6012817353502227,0.0982280902225968,3.7727090178455764,0.0,0.0,0.0
209,0.0,5.9,31.323361309523982,0.0,0.5809999999999996,100.0,100.0,0.0,5.9,0.2596586891417115,3.4,0.5,0.0,0.0,0.0,2.6012817353502227,4.89236931224887,0.0,0.7560930277860433,0.0,0.0,0.0,2.6012817353502227,0.09850718376497615,3.8643671323171835,1.5811388300841898,0.0,0.0
210,0.0,5.9,31.473718452381128,0.0,0.5549999999999997,100.0,100.0,0.0,5.9,0.26308538791275726,5.1,0.0,0.0,0.0,0.0,2.6012817353502227,5.024337886362212,0.0,0.7300570753943371,0.0,0.0,0.0,2.6012817353502227,0.10129106106187918,4.954235000930461,0.0,0.0,0.0
211,0.0,5.9,31.19693273809541,0.0,0.5309999999999997,100.0,100.0,0.0,5.9,0.26641585871087503,1.2,0.0,0.0,0.0,0.0,2.6012817353502227,5.0068211579986315,0.0,0.7024947607554725,0.0,0.0,0.0,2.6012817353502227,0.10177112543649777,1.9321835661585918,0.0,0.0,0.0
212,0.0,5.9,31.330504166666845,0.0,0.7299999999999996,100.0,100.0,0.0,5.9,0.27151973984148114,4.0,0.5,0.0,0.0,0.0,2.6012817353502227,5.085159606766103,0.0,1.094237431070403,0.0,0.0,0.0,2.6012817353502227,0.10452866540631357,3.265986323710904,1.5811388300841895,0.0,0.0
213,0.0,5.9,31.37357559523827,0.0,0.5659999999999996,100.0,100.0,0.0,5.9,0.27490347511503177,2.779000000000001,0.0,0.0,0.0,0.0,2.6012817353502227,5.127659262479746,0.0,0.7593593791260277,0.0,0.0,0.0,2.6012817353502227,0.10321863533477706,2.690222832571475,0.0,0.0,0.0
214,0.0,5.9,31.330004166666846,0.0,0.5399999999999996,100.0,100.0,0.0,5.9,0.2756251505628876,3.5,0.0,0.0,0.0,0.0,2.6012817353502227,5.410900777043546,0.0,0.7308138537882876,0.0,0.0,0.0,2.6012817353502227,0.10173020794090781,3.5039660069381067,0.0,0.0,0.0
215,0.0,5.9,31.13143273809542,0.0,0.7369999999999995,100.0,100.0,0.0,5.9,0.28054675710880134,1.6,0.5,0.0,0.0,0.0,2.6012817353502227,5.246804966904505,0.0,0.8579568753731156,0.0,0.0,0.0,2.6012817353502227,0.10310572501780309,2.7968235951204043,1.5811388300841898,0.0,0.0
216,0.0,5.9,31.008456547619225,0.0,0.7049999999999995,100.0,100.0,0.0,5.9,0.2818783212320482,3.2,0.0,0.0,0.0,0.0,2.6012817353502227,5.349479331569641,0.0,0.8309465820509896,0.0,0.0,0.0,2.6012817353502227,0.1054233567442503,3.675746333890726,0.0,0.0,0.0
217,0.0,5.9,31.354170833333512,0.0,0.6089999999999997,100.0,100.0,0.0,5.9,0.27991906704775954,3.5,0.5,0.0,0.0,0.0,2.6012817353502227,5.38665321708883,0.0,0.749243321995969,0.0,0.0,0.0,2.6012817353502227,0.10423929222971855,2.9533408577782247,1.5811388300841895,0.0,0.0
218,0.0,5.9,31.716670833333513,0.0,0.6559999999999996,100.0,100.0,0.0,5.9,0.27486846557617545,6.7,0.5,0.0,0.0,0.0,2.6012817353502227,5.376788365844331,0.0,0.9077224245329625,0.0,0.0,0.0,2.6012817353502227,0.10128986259585294,5.250396810400779,1.5811388300841898,0.0,0.0
219,0.0,5.9,31.793099404762085,0.0,0.6259999999999997,100.0,100.0,0.0,5.9,0.28179707135793175,3.6,0.0,0.0,0.0,0.0,2.6012817353502227,5.2600119975181014,0.0,0.8789792059226681,0.0,0.0,0.0,2.6012817353502227,0.10352466483241454,2.2705848487901865,0.0,0.0,0.0
220,0.0,5.8,32.213754166666845,0.0,0.6709999999999996,100.0,100.0,0.0,5.8,0.2706840406611092,3.6,0.5,0.0,0.0,0.0,2.573367875415838,4.722134223871676,0.0,0.905728068094024,0.0,0.0,0.0,2.573367875415838,0.10160416859917475,2.9514591494904874,1.5811388300841898,0.0,0.0
221,0.0,5.8,32.54696845238114,0.0,0.6409999999999996,100.0,100.0,0.0,5.8,0.2670858369193955,4.0,0.0,0.0,0.0,0.0,2.573367875415838,4.818151332090874,0.0,0.874648500827618,0.0,0.0,0.0,2.573367875415838,0.1000283715970172,2.6666666666666665,0.0,0.0,0.0
222,0.0,5.8,32.89703988095256,0.0,0.6839999999999995,100.0,100.0,0.0,5.8,0.2657274752139592,6.688,0.5,0.0,0.0,0.0,2.573367875415838,4.723416325396487,0.0,0.8829395348619417,0.0,0.0,0.0,2.573367875415838,0.09876053299136367,6.25425153173601,1.5811388300841895,0.0,0.0
223,0.0,5.8,33.09586130952399,0.0,0.6519999999999995,100.0,100.0,0.0,5.8,0.2711778283864615,4.3415,0.0,0.0,0.0,0.0,2.573367875415838,4.521116482997863,0.0,0.8507356293885373,0.0,0.0,0.0,2.573367875415838,0.10156668800298294,2.9660299410341615,0.0,0.0,0.0
224,0.0,5.8,33.02943273809542,0.0,0.6199999999999996,100.0,100.0,0.0,5.8,0.27571993051539667,3.2,0.0,0.0,0.0,0.0,2.573367875415838,4.690174075577788,0.0,0.8186981535747263,0.0,0.0,0.0,2.573367875415838,0.10358950117261713,3.155242550986462,0.0,0.0,0.0
225,0.0,5.8,33.0506470238097,0.0,0.5899999999999996,100.0,100.0,0.0,5.8,0.2812478259170598,3.08,0.5,0.0,0.0,0.0,2.573367875415838,5.1326483476063,0.0,0.7851539127245474,0.0,0.0,0.0,2.573367875415838,0.10517863575065409,2.5160816096992296,1.5811388300841898,0.0,0.0
226,0.0,5.8,33.146361309523996,0.0,0.5599999999999996,100.0,100.0,0.0,5.8,0.2811318557154747,4.7,0.0,0.0,0.0,0.0,2.573367875415838,5.319761712885156,0.0,0.7517978451684997,0.0,0.0,0.0,2.573367875415838,0.10584384949965477,4.3728963196286985,0.0,0.0,0.0
227,0.0,5.8,33.22993273809543,0.0,0.5319999999999996,100.0,100.0,0.0,5.8,0.2815915515455035,3.2,0.5,0.0,0.0,0.0,2.573367875415838,5.143726376084753,0.0,0.7202283588480034,0.0,0.0,0.0,2.573367875415838,0.10710655890141668,2.529822128134703,1.5811388300841898,0.0,0.0
228,0.0,5.8,33.31028988095257,0.0,0.5059999999999996,100.0,100.0,0.0,5.8,0.2848867416055815,3.2,0.0,0.0,0.0,0.0,2.573367875415838,5.045973309858314,0.0,0.6903815370262056,0.0,0.0,0.0,2.573367875415838,0.10577720659706395,2.5298221281347035,0.0,0.0,0.0
229,0.0,5.8,33.271004166666856,0.0,0.47999999999999954,100.0,100.0,0.0,5.8,0.28454348349889735,2.8,0.0,0.0,0.0,0.0,2.573367875415838,5.03628836485299,0.0,0.6606730574867484,0.0,0.0,0.0,2.573367875415838,0.10584614844765063,3.2930904093942583,0.0,0.0,0.0
230,0.0,5.8,33.40707559523828,0.0,0.45399999999999957,100.0,100.0,0.0,5.8,0.2846890716596782,5.2,0.0,0.0,0.0,0.0,2.573367875415838,5.174574843897684,0.0,0.6311224568620222,0.0,0.0,0.0,2.573367875415838,0.10660445240039232,5.977736472389306,0.0,0.0,0.0
231,0.0,5.8,33.508980357143045,0.0,0.42899999999999955,100.0,100.0,0.0,5.8,0.2834523064477484,4.3,0.0,0.0,0.0,0.0,2.573367875415838,4.99840834602448,0.0,0.6026137513642821,0.0,0.0,0.0,2.573367875415838,0.10553101011092444,4.808557187163549,0.0,0.0,0.0
232,0.0,5.8,33.667962500000186,0.0,0.47999999999999954,100.0,100.0,0.0,5.8,0.28542150005651584,3.5144999999999995,0.5,0.0,0.0,0.0,2.573367875415838,4.9545072806175385,0.0,0.5652924513520016,0.0,0.0,0.0,2.573367875415838,0.10638326519144219,2.819257634752651,1.5811388300841898,0.0,0.0
233,0.0,5.7,34.447462500000185,0.0,0.45399999999999957,100.0,100.0,0.0,5.7,0.2712228303498869,3.196,0.5,0.0,0.0,0.0,2.5841396591085743,6.141074963373032,0.0,0.5400864128390317,0.0,0.0,0.0,2.5841396591085743,0.11065636192959954,3.154140840933462,1.5811388300841898,0.0,0.0
234,0.0,5.7,34.78853392857162,0.0,0.4279999999999996,100.0,100.0,0.0,5.7,0.2711326762930576,4.3,0.5,0.0,0.0,0.0,2.5841396591085743,6.423916696136409,0.0,0.5152086955787912,0.0,0.0,0.0,2.5841396591085743,0.11301639482809495,4.715223571935199,1.5811388300841898,0.0,0.0
235,0.0,5.7,34.929605357143046,0.0,0.6269999999999996,100.0,100.0,0.0,5.7,0.2698589704919939,4.0,0.5,0.0,0.0,0.0,2.5841396591085743,6.28436451735448,0.0,1.1251868980554096,0.0,0.0,0.0,2.5841396591085743,0.11282045184260646,2.6666666666666665,1.5811388300841898,0.0,0.0
236,0.0,5.7,34.71865297619066,0.0,0.7429999999999995,100.0,100.0,0.0,5.7,0.2771050573908108,2.4,0.5,0.0,0.0,0.0,2.5841396591085743,6.337842801559832,0.0,1.0967634202506935,0.0,0.0,0.0,2.5841396591085743,0.1135421016504765,2.7968235951204043,1.5811388300841898,0.0,0.0
237,0.0,5.7,34.751033928571616,0.0,0.6649999999999995,100.0,100.0,0.0,5.7,0.28056661893610335,3.2,0.5,0.0,0.0,0.0,2.5841396591085743,6.217344724682126,0.0,1.067200387306276,0.0,0.0,0.0,2.5841396591085743,0.11451332437996979,3.675746333890726,1.5811388300841895,0.0,0.0
238,0.0,5.6,36.03293869047639,0.0,0.6329999999999996,100.0,100.0,0.0,5.6,0.2615112588783731,5.2,0.0,0.0,0.0,0.0,2.6749870196985173,5.6789842338045124,0.0,1.0275758960885668,0.0,0.0,0.0,2.6749870196985173,0.1175315794716358,4.638007234913623,0.0,0.0,0.0
239,0.0,5.6,35.939010119047815,0.0,0.6009999999999995,100.0,100.0,0.0,5.6,0.26095253612219077,2.8,0.0,0.0,0.0,0.0,2.6749870196985173,5.569190355168088,0.0,0.9882695313863854,0.0,0.0,0.0,2.6749870196985173,0.11612913705737304,3.794733192202055,0.0,0.0,0.0
240,0.0,5.6,35.841867261904966,0.0,0.5689999999999995,100.0,100.0,0.0,5.6,0.2608572813525606,2.4,0.0,0.0,0.0,0.0,2.6749870196985173,5.584232691204068,0.0,0.9493208098424889,0.0,0.0,0.0,2.6749870196985173,0.1163263003304802,3.864367132317183,0.0,0.0,0.0
241,0.0,5.5,36.4841498015875,0.0,0.5379999999999996,100.0,100.0,0.0,5.5,0.2577744054787524,5.176,0.0,0.0,0.0,0.0,2.5055493963954847,5.250611076693529,0.0,0.9101623786751211,0.0,0.0,0.0,2.5055493963954847,0.11329816813974762,3.775768354476565,0.0,0.0,0.0
