Step,Ideology_adaptive_mean,Ideology_adaptive_direct_mean,AvgEnergy_mean,CommunityPool_mean,TotalScar_mean,Renewables_mean,NonRenewables_mean,InfrastructureSites_mean,AgentsAlive_mean,GiniEnergy_mean,AvgAdaptiveReward_mean,MinedRenewable_mean,MinedNonrenewable_mean,AvgAdaptiveEpsilon_mean,AvgAdaptiveEpsilonGlobal_mean,Ideology_adaptive_std,Ideology_adaptive_direct_std,AvgEnergy_std,CommunityPool_std,TotalScar_std,Renewables_std,NonRenewables_std,InfrastructureSites_std,AgentsAlive_std,GiniEnergy_std,AvgAdaptiveReward_std,MinedRenewable_std,MinedNonrenewable_std,AvgAdaptiveEpsilon_std,AvgAdaptiveEpsilonGlobal_std
528,15.0,0.0,10.356399999999985,0.0,0.5249999999999997,100.0,100.0,0.0,15.0,0.32575245313621914,0.8993333333333332,1.6,0.0,0.7091469409959319,0.05,0.0,0.0,1.887423541416015,0.0,0.6705263272650488,0.0,0.0,0.0,0.0,0.06371041970249312,0.10068653225619487,1.837873166945363,0.0,0.001684070311871181,0.0
529,15.0,0.0,10.003066666666651,0.0,0.49899999999999967,100.0,100.0,0.0,15.0,0.3383680438444894,1.0003333333333333,1.7,0.0,0.709050853233842,0.05,0.0,0.0,1.7121454939906842,0.0,0.6471724825904003,0.0,0.0,0.0,0.0,0.06627949125742871,0.018754423346552865,2.6687491868330793,0.0,0.001650228816646734,0.0
530,15.0,0.0,10.836399999999987,0.0,0.4729999999999997,100.0,100.0,0.0,15.0,0.30709835297497573,0.9336666666666666,0.1,0.0,0.7080976626339094,0.05,0.0,0.0,1.921646726953186,0.0,0.6239488939185821,0.0,0.0,0.0,0.0,0.05213666008510508,0.07063119305306093,0.31622776601683794,0.0,0.0019817461107345725,0.0
531,15.0,0.0,10.48973333333332,0.0,0.4469999999999996,100.0,100.0,0.0,15.0,0.318003248135747,0.9966666666666667,0.4,0.0,0.7080015748718194,0.05,0.0,0.0,1.9483648655687495,0.0,0.6008706645822838,0.0,0.0,0.0,0.0,0.05836488683211949,0.024595492912420806,1.2649110640673518,0.0,0.001948230970415082,0.0
532,15.0,0.0,10.936399999999987,0.0,0.4939999999999996,100.0,100.0,0.0,15.0,0.3018804055236074,0.9606666666666666,0.8,1.0,0.7073366475581567,0.05,0.0,0.0,2.4078729345909893,0.0,0.6890283013055412,0.0,0.0,0.0,0.0,0.08287801577564484,0.06333918101658605,1.6865480854231356,2.1081851067789192,0.002032659604941669,0.0
533,15.0,0.0,10.44973333333332,0.0,0.46699999999999964,100.0,100.0,0.0,15.0,0.316930906399954,1.0046666666666666,1.0,0.0,0.7073366475581567,0.05,0.0,0.0,2.3795244301289005,0.0,0.6639285436785428,0.0,0.0,0.0,0.0,0.08880896822975831,0.010909277963229788,1.699673171197595,0.0,0.002032659604941669,0.0
534,15.0,0.0,11.462766666666655,0.0,0.5139999999999996,100.0,100.0,0.0,15.0,0.2792186279206287,0.9349549999999999,0.5955,0.5,0.7062931344618596,0.05,0.0,0.0,2.2401921216662046,0.0,0.6239515650718053,0.0,0.0,0.0,0.0,0.07339847431379343,0.08994903496967217,1.344776829894917,1.5811388300841898,0.0020521191039917733,0.0
535,15.0,0.0,10.962766666666655,0.0,0.4859999999999996,100.0,100.0,0.0,15.0,0.2921989377232041,1.0023333333333333,0.7,0.0,0.7062931344618596,0.05,0.0,0.0,2.2527221396061314,0.0,0.6005774998560411,0.0,0.0,0.0,0.0,0.08063764368142634,0.007378647873726197,1.4944341180973264,0.0,0.0020521191039917733,0.0
536,15.0,0.0,11.156099999999986,0.0,0.5329999999999996,100.0,100.0,0.0,15.0,0.2803768274744508,0.9739999999999999,0.9,0.5,0.7058164999423986,0.05,0.0,0.0,2.6172543338674923,0.0,0.5597032944139042,0.0,0.0,0.0,0.0,0.09110913897837632,0.04799176884157539,1.523883926754995,1.5811388300841898,0.002150783844989639,0.0
537,15.0,0.0,10.716099999999987,0.0,0.6509999999999996,100.0,100.0,0.0,15.0,0.29047002638614916,1.013,1.1,1.0,0.7058164999423986,0.05,0.0,0.0,2.586211682254978,0.0,0.7179515613496804,0.0,0.0,0.0,0.0,0.09820033586124766,0.02162817093001113,2.4244128727957572,2.1081851067789197,0.002150783844989639,0.0
538,15.0,0.0,10.916099999999988,0.0,0.6179999999999997,100.0,100.0,0.0,15.0,0.2843612682233473,0.9749999999999999,1.0,0.5,0.7053437481529159,0.05,0.0,0.0,2.320385132198621,0.0,0.6911632706290651,0.0,0.0,0.0,0.0,0.09452732733764857,0.04989495137626153,2.309401076758503,1.5811388300841895,0.002091771705089217,0.0
539,15.0,0.0,10.462766666666653,0.0,0.5879999999999996,100.0,100.0,0.0,15.0,0.2959287988791086,1.01,1.6,0.0,0.7053437481529159,0.05,0.0,0.0,2.271095673191718,0.0,0.6636565376759274,0.0,0.0,0.0,0.0,0.09922747507872477,0.022498285257018424,2.7968235951204043,0.0,0.002091771705089217,0.0
540,15.0,0.0,11.176099999999987,0.0,0.5599999999999996,100.0,100.0,0.0,15.0,0.2734793811783763,0.9453333333333334,1.2,0.0,0.7044866453150733,0.05,0.0,0.0,1.8926788125971972,0.0,0.6363611832564547,0.0,0.0,0.0,0.0,0.09659881013900579,0.04919600505712067,1.6193277068654826,0.0,0.0019113764281359997,0.0
541,15.0,0.0,10.722766666666653,0.0,0.7559999999999997,100.0,100.0,0.0,15.0,0.28788989467438775,1.0083333333333333,0.6,0.5,0.7044866453150733,0.05,0.0,0.0,1.9302838021363946,0.0,0.9462816118306899,0.0,0.0,0.0,0.0,0.10096404542040463,0.01467760534846988,1.3498971154211057,1.5811388300841898,0.0019113764281359997,0.0
542,15.0,0.0,11.14943333333332,0.0,0.5939999999999996,100.0,100.0,0.0,15.0,0.26936855586272246,0.9546666666666667,0.6,0.0,0.7038217180014107,0.05,0.0,0.0,1.7304968247569357,0.0,0.6506099702074454,0.0,0.0,0.0,0.0,0.08493284828308179,0.06291675864599604,1.349897115421106,0.0,0.0018462735560702314,0.0
543,15.0,0.0,10.916099999999986,0.0,0.5659999999999996,100.0,100.0,0.0,15.0,0.27528750754394027,0.9866666666666666,0.0,0.0,0.7036314642324726,0.05,0.0,0.0,1.3267958251850211,0.0,0.6229000276484534,0.0,0.0,0.0,0.0,0.08122574255044514,0.04216370213557837,0.0,0.0,0.0018777995277639674,0.0
544,15.0,0.0,10.962766666666653,0.0,0.5379999999999996,100.0,100.0,0.0,15.0,0.2702179883731855,0.9756666666666666,0.3,0.0,0.7032509566945963,0.05,0.0,0.0,1.4056988073684369,0.0,0.5954232854775572,0.0,0.0,0.0,0.0,0.08249047298558652,0.048636977245256056,0.9486832980505138,0.0,0.0017101054320619075,0.0
545,15.0,0.0,10.869433333333319,0.0,0.7289999999999995,100.0,100.0,0.0,15.0,0.26638621222119996,0.9836666666666666,0.4,0.5,0.70296653691881,0.05,0.0,0.0,1.6309377750012226,0.0,0.9887753368013715,0.0,0.0,0.0,0.0,0.08499060238241989,0.03653004851412661,1.2649110640673518,1.5811388300841898,0.0019533160774715826,0.0
546,15.0,0.0,11.156099999999986,0.0,0.6949999999999996,100.0,100.0,0.0,15.0,0.2518071110406971,0.96,0.4,0.0,0.7023996191224791,0.05,0.0,0.0,1.8029086242534367,0.0,0.9497163319176473,0.0,0.0,0.0,0.0,0.07853050648248591,0.056218269514104545,1.2649110640673518,0.0,0.0018595391588922235,0.0
547,15.0,0.0,10.785299999999987,0.0,0.6609999999999996,100.0,100.0,0.0,15.0,0.2580191750374313,0.9950466666666665,0.638,0.0,0.7023054531156309,0.05,0.0,0.0,1.7679744177943644,0.0,0.9108414912717918,0.0,0.0,0.0,0.0,0.07844364959411841,0.02234238733002668,1.398171822218015,0.0,0.0018245545453448389,0.0
548,15.0,0.0,10.565299999999985,0.0,0.6269999999999996,100.0,100.0,0.0,15.0,0.2603972785976131,0.9936666666666666,1.7,0.0,0.7021171211019345,0.05,0.0,0.0,1.8253107190250288,0.0,0.8721754410667611,0.0,0.0,0.0,0.0,0.0797554286434675,0.03353457769578388,2.4517567397911058,0.0,0.0018466813546400525,0.0
549,15.0,0.0,10.211966666666651,0.0,0.5939999999999996,100.0,100.0,0.0,15.0,0.2698226855317193,0.9956666666666667,0.3,0.0,0.7020229550950864,0.05,0.0,0.0,1.9508572882861706,0.0,0.8329492448189407,0.0,0.0,0.0,0.0,0.08613879226759957,0.023096683530833093,0.9486832980505138,0.0,0.0017950572466512967,0.0
550,15.0,0.0,10.385299999999985,0.0,0.5639999999999996,100.0,100.0,0.0,15.0,0.2659996596108164,0.97,0.8,0.0,0.7015502033056037,0.05,0.0,0.0,1.7624359436744268,0.0,0.7963974440496958,0.0,0.0,0.0,0.0,0.07207288664794173,0.05544433311055397,1.6865480854231356,0.0,0.0014750172212774704,0.0
551,15.0,0.0,9.885299999999983,0.0,0.5369999999999997,100.0,100.0,0.0,15.0,0.28018442142242,1.0,0.0,0.0,0.7015502033056037,0.05,0.0,0.0,1.7624359436744268,0.0,0.7638360789826276,0.0,0.0,0.0,0.0,0.0776040906128516,9.064933036736789e-17,0.0,0.0,0.0014750172212774704,0.0
552,15.0,0.0,10.078633333333318,0.0,0.6609999999999996,100.0,100.0,0.0,15.0,0.27017145843809437,0.9716666666666665,0.2,0.5,0.7010812565914998,0.05,0.0,0.0,1.8334181020806606,0.0,1.1606841852018908,0.0,0.0,0.0,0.0,0.05815764554095969,0.06862404286588815,0.6324555320336759,1.5811388300841898,0.0018426700401534878,0.0
553,15.0,0.0,9.685866666666652,0.0,0.6309999999999996,100.0,100.0,0.0,15.0,0.2801810405103902,0.9933333333333332,0.8,0.0,0.7009851688294098,0.05,0.0,0.0,1.9230794440553327,0.0,1.118227267697502,0.0,0.0,0.0,0.0,0.05716329750210444,0.021081851067789165,2.5298221281347035,0.0,0.0018402165596727177,0.0
554,15.0,0.0,9.44586666666665,0.0,0.6759999999999996,100.0,100.0,0.0,15.0,0.2878572808405969,0.9906666666666666,0.9,0.5,0.7007968368157134,0.05,0.0,0.0,2.0686204575829956,0.0,1.0553272267669183,0.0,0.0,0.0,0.0,0.060761389211732214,0.03227199221432543,1.66332999331662,1.5811388300841895,0.0020232220400515527,0.0
555,15.0,0.0,8.952533333333317,0.0,0.6439999999999996,100.0,100.0,0.0,15.0,0.30422441008517215,1.004,1.0,0.0,0.7007968368157134,0.05,0.0,0.0,2.0764267693311695,0.0,1.014617607223967,0.0,0.0,0.0,0.0,0.0655098927127979,0.008999314102807413,2.1602468994692865,0.0,0.0020232220400515527,0.0
556,15.0,0.0,9.42586666666665,0.0,0.6129999999999997,100.0,100.0,0.0,15.0,0.30294629768562553,0.9623333333333333,1.5,0.0,0.7001357530125344,0.05,0.0,0.0,2.0031911529012265,0.0,0.9737333652836725,0.0,0.0,0.0,0.0,0.06889653828250566,0.048331417586554654,1.957890020745122,0.0,0.0017884114931571147,0.0
557,15.0,0.0,9.065033333333316,0.0,0.5839999999999996,100.0,100.0,0.0,15.0,0.3177805548797346,0.996875,0.8875,0.0,0.7000415870056862,0.05,0.0,0.0,2.1495614278495934,0.0,0.9321564008016866,0.0,0.0,0.0,0.0,0.07427611853804632,0.010677746704776173,1.637717330785614,0.0,0.001942718379096654,0.0
558,15.0,0.0,9.645033333333318,0.0,0.5559999999999996,100.0,100.0,0.0,15.0,0.31063492518472463,0.9513333333333334,1.0,0.0,0.6992862987605541,0.05,0.0,0.0,2.0463399452693465,0.0,0.8902084649738566,0.0,0.0,0.0,0.0,0.08038669376559891,0.06092294262649832,1.632993161855452,0.0,0.0018378547016716302,0.0
559,15.0,0.0,9.425033333333317,0.0,0.5279999999999996,100.0,100.0,0.0,15.0,0.32657393446304167,0.9913333333333332,1.0,0.0,0.6990979667468579,0.05,0.0,0.0,1.8788701651606678,0.0,0.8483028809203568,0.0,0.0,0.0,0.0,0.08993954232040786,0.03201851316324951,1.632993161855452,0.0,0.001668084886155721,0.0
560,15.0,0.0,9.97836666666665,0.0,0.49999999999999956,100.0,100.0,0.0,15.0,0.31170317641959244,0.9466666666666667,0.4,0.0,0.6983464835771045,0.05,0.0,0.0,1.5828559939333944,0.0,0.806446250878231,0.0,0.0,0.0,0.0,0.07533190908894777,0.06885303726590963,1.2649110640673518,0.0,0.0016602680332519519,0.0
561,15.0,0.0,9.485033333333316,0.0,0.47199999999999953,100.0,100.0,0.0,15.0,0.3266956928897706,1.0033333333333334,0.8,0.0,0.6983464835771045,0.05,0.0,0.0,1.5653739382865275,0.0,0.7646466140933624,0.0,0.0,0.0,0.0,0.08291069842866781,0.010540925533894656,1.6865480854231356,0.0,0.0016602680332519519,0.0
562,15.0,0.0,9.55836666666665,0.0,0.4439999999999995,100.0,100.0,0.0,15.0,0.3266036221549079,0.9666666666666666,0.8,0.0,0.6978756151077589,0.05,0.0,0.0,1.8117674369739127,0.0,0.7229138568629346,0.0,0.0,0.0,0.0,0.0771703505438631,0.04714045207910315,2.5298221281347035,0.0,0.0018441829440686535,0.0
563,15.0,0.0,9.071699999999984,0.0,0.4159999999999996,100.0,100.0,0.0,15.0,0.34561021191672764,1.0026666666666666,0.4,0.0,0.6978756151077589,0.05,0.0,0.0,1.8380294094155707,0.0,0.681260270055105,0.0,0.0,0.0,0.0,0.0832397992331457,0.00843274042711562,1.2649110640673518,0.0,0.0018441829440686535,0.0
564,15.0,0.0,9.905033333333318,0.0,0.38799999999999957,100.0,100.0,0.0,15.0,0.3210717287543921,0.9333333333333332,0.0,0.0,0.696935838359414,0.05,0.0,0.0,2.263065005912926,0.0,0.6397013191934006,0.0,0.0,0.0,0.0,0.07354418354106827,0.06285393610547085,0.0,0.0,0.001995036053996203,0.0
565,15.0,0.0,9.425033333333317,0.0,0.36199999999999954,100.0,100.0,0.0,15.0,0.3401671086972281,1.0033333333333334,0.4,0.0,0.696935838359414,0.05,0.0,0.0,2.286040301049985,0.0,0.604167011494154,0.0,0.0,0.0,0.0,0.08009998652662388,0.010540925533894581,1.2649110640673518,0.0,0.001995036053996203,0.0
566,15.0,0.0,9.852533333333318,0.0,0.3379999999999996,100.0,100.0,0.0,15.0,0.33479973841251204,0.9546666666666667,0.6,0.0,0.6962804429517507,0.05,0.0,0.0,2.1578687427902397,0.0,0.5746844544810845,0.0,0.0,0.0,0.0,0.08231656254330072,0.05628849848528912,1.3498971154211057,0.0,0.0018849333613581785,0.0
567,15.0,0.0,9.365866666666651,0.0,0.31399999999999956,100.0,100.0,0.0,15.0,0.3550048386671335,1.0023333333333333,0.3,0.0,0.6962804429517507,0.05,0.0,0.0,2.1547138058649926,0.0,0.5453683770321361,0.0,0.0,0.0,0.0,0.09183085698761413,0.007378647873726199,0.9486832980505139,0.0,0.0018849333613581785,0.0
568,15.0,0.0,10.465866666666653,0.0,0.28999999999999954,100.0,100.0,0.0,15.0,0.3189992667746295,0.9199999999999999,0.0,0.0,0.6951523341897096,0.05,0.0,0.0,2.3341811115953313,0.0,0.5162471415040577,0.0,0.0,0.0,0.0,0.08034551829405243,0.10795518045769881,0.0,0.0,0.001865593723247374,0.0
569,15.0,0.0,10.219999999999986,0.0,0.26699999999999957,100.0,100.0,0.0,15.0,0.3274589387870629,0.9866666666666666,0.4,0.0,0.6949658854961502,0.05,0.0,0.0,2.189266746855875,0.0,0.48673629638873417,0.0,0.0,0.0,0.0,0.07785956552196327,0.028109134757052213,1.2649110640673518,0.0,0.001925894336383235,0.0
570,15.0,0.0,10.926666666666653,0.0,0.24499999999999958,100.0,100.0,0.0,15.0,0.3040714028216365,0.9413333333333332,0.2,0.0,0.6941240413949276,0.05,0.0,0.0,1.9692575526431253,0.0,0.4568551922290762,0.0,0.0,0.0,0.0,0.066153363562672,0.06775409422278937,0.6324555320336759,0.0,0.0017869423665142193,0.0
571,15.0,0.0,10.57333333333332,0.0,0.2229999999999996,100.0,100.0,0.0,15.0,0.3148267216174053,0.9979999999999999,1.0,0.0,0.6940298753880793,0.05,0.0,0.0,2.0106997737720387,0.0,0.4272665054350343,0.0,0.0,0.0,0.0,0.07405850837135393,0.025151393452303862,2.160246899469287,0.0,0.0017624060523309594,0.0
572,15.0,0.0,11.039999999999988,0.0,0.20099999999999962,100.0,100.0,0.0,15.0,0.29511183593823526,0.959,0.7,0.0,0.6933782466206899,0.05,0.0,0.0,2.4847584774698013,0.0,0.398035453473961,0.0,0.0,0.0,0.0,0.09794619002270168,0.05833174601014952,1.4944341180973264,0.0,0.0018730922894820276,0.0
573,15.0,0.0,10.566666666666654,0.0,0.3249999999999996,100.0,100.0,0.0,15.0,0.31105799344320045,1.005,0.2,0.5,0.6933782466206899,0.05,0.0,0.0,2.487400348521963,0.0,0.641461006002876,0.0,0.0,0.0,0.0,0.10736290793864947,0.011889408088351528,0.6324555320336759,1.5811388300841895,0.0018730922894820276,0.0
574,15.0,0.0,11.546666666666654,0.0,0.30099999999999966,100.0,100.0,0.0,15.0,0.274891939680248,0.9289999999999999,0.3,0.0,0.6923518371460449,0.05,0.0,0.0,1.9106717841289957,0.0,0.6144093821621611,0.0,0.0,0.0,0.0,0.07983972189612926,0.09184057577141322,0.9486832980505138,0.0,0.0016910052487275342,0.0
575,15.0,0.0,11.046666666666654,0.0,0.2799999999999997,100.0,100.0,0.0,15.0,0.2881050044809027,1.0,0.0,0.0,0.6923518371460449,0.05,0.0,0.0,1.9106717841289966,0.0,0.5864582963291873,0.0,0.0,0.0,0.0,0.08502618381893154,6.409875621278546e-17,0.0,0.0,0.0016910052487275342,0.0
576,15.0,0.0,11.386666666666654,0.0,0.3349999999999997,100.0,100.0,0.0,15.0,0.26977588105766265,0.967,0.4,0.5,0.6917924526302619,0.05,0.0,0.0,2.1909578490460087,0.0,0.5701900268039299,0.0,0.0,0.0,0.0,0.07809990726325432,0.0632543366980566,1.2649110640673518,1.5811388300841895,0.0017049613050491377,0.0
577,15.0,0.0,10.87333333333332,0.0,0.31299999999999967,100.0,100.0,0.0,15.0,0.28344680528869964,1.0,0.4,0.0,0.6917924526302619,0.05,0.0,0.0,2.1835976656499976,0.0,0.5452634429541577,0.0,0.0,0.0,0.0,0.08431876938732434,9.791246743253677e-17,1.2649110640673518,0.0,0.0017049613050491377,0.0
578,15.0,0.0,11.039999999999987,0.0,0.2919999999999997,100.0,100.0,0.0,15.0,0.27677390549384473,0.9666666666666666,0.0,0.0,0.6913291558765688,0.05,0.0,0.0,1.964550022301155,0.0,0.5208283999766352,0.0,0.0,0.0,0.0,0.08091298227814585,0.04714045207910315,0.0,0.0,0.0017177605021442687,0.0
579,15.0,0.0,10.539999999999987,0.0,0.27299999999999974,100.0,100.0,0.0,15.0,0.2924556528063461,1.0023333333333333,0.7,0.0,0.6913291558765688,0.05,0.0,0.0,1.9760791707036687,0.0,0.49627613281317456,0.0,0.0,0.0,0.0,0.08844031199682385,0.007378647873726182,1.4944341180973264,0.0,0.0017177605021442687,0.0
580,15.0,0.0,11.366666666666655,0.0,0.2549999999999997,100.0,100.0,0.0,15.0,0.26417647606018635,0.9346666666666665,0.6,0.0,0.6903969124087718,0.05,0.0,0.0,1.7189574790595679,0.0,0.47230522146406756,0.0,0.0,0.0,0.0,0.08930329561408067,0.04464399645812506,1.8973665961010275,0.0,0.0017137925801934146,0.0
581,15.0,0.0,11.01333333333332,0.0,0.23699999999999974,100.0,100.0,0.0,15.0,0.27305444185083605,0.9956666666666665,0.3,0.0,0.6903046297220606,0.05,0.0,0.0,1.578419274910002,0.0,0.44971719508548397,0.0,0.0,0.0,0.0,0.0928211535342939,0.02309668353083304,0.9486832980505138,0.0,0.0017434522462086717,0.0
582,15.0,0.0,11.306666666666654,0.0,0.22199999999999984,100.0,100.0,0.0,15.0,0.25722754326325564,0.9613333333333334,0.6,0.0,0.6897452836413824,0.05,0.0,0.0,1.4645439183885536,0.0,0.42923187206916463,0.0,0.0,0.0,0.0,0.07307692118532728,0.06545566777937906,1.3498971154211057,0.0,0.0018598722691346582,0.0
583,15.0,0.0,10.939999999999987,0.0,0.20999999999999983,100.0,100.0,0.0,15.0,0.26540147226190475,0.9933333333333332,0.0,0.0,0.6896511176345343,0.05,0.0,0.0,1.355264085239754,0.0,0.4098238103814313,0.0,0.0,0.0,0.0,0.07377919366900236,0.021081851067789176,0.0,0.0,0.0019032293649104898,0.0
584,15.0,0.0,10.979999999999986,0.0,0.19799999999999984,100.0,100.0,0.0,15.0,0.25533733658915153,0.9766666666666666,0.8,0.0,0.6892801035675525,0.05,0.0,0.0,1.7609060518542157,0.0,0.39063481098790387,0.0,0.0,0.0,0.0,0.07196081747010234,0.049814470603244225,1.6865480854231358,0.0,0.0019732625977605133,0.0
585,15.0,0.0,10.746666666666652,0.0,0.18599999999999983,100.0,100.0,0.0,15.0,0.25700151547705674,0.9866666666666666,0.0,0.0,0.6890936548739931,0.05,0.0,0.0,2.141085452190142,0.0,0.3716988027960271,0.0,0.0,0.0,0.0,0.08053725816743448,0.028109134757052293,0.0,0.0,0.0021861850770008837,0.0
586,15.0,0.0,11.153333333333318,0.0,0.17399999999999982,100.0,100.0,0.0,15.0,0.2422323987328978,0.9533333333333334,0.8,0.0,0.6884457927468776,0.05,0.0,0.0,2.2897625085757327,0.0,0.35305649532176675,0.0,0.0,0.0,0.0,0.08084672740065725,0.05488484015657097,1.6865480854231358,0.0,0.0020946465716714076,0.0
587,15.0,0.0,10.786666666666651,0.0,0.1619999999999998,100.0,100.0,0.0,15.0,0.25049106738681226,0.9956666666666665,0.7,0.0,0.6883535100601664,0.05,0.0,0.0,2.227227696010573,0.0,0.3347569599309655,0.0,0.0,0.0,0.0,0.081415992391884,0.023096683530833047,1.4944341180973264,0.0,0.002069558514803447,0.0
588,15.0,0.0,10.293333333333319,0.0,0.1499999999999998,100.0,100.0,0.0,15.0,0.26257577074093896,1.0059999999999998,1.6,0.0,0.6883535100601664,0.05,0.0,0.0,2.194876188189552,0.0,0.316859590355097,0.0,0.0,0.0,0.0,0.08998585046659176,0.013033669598769039,2.836272984824353,0.0,0.002069558514803447,0.0
589,15.0,0.0,9.939999999999985,0.0,0.13799999999999982,100.0,100.0,0.0,15.0,0.2751792656551081,0.9983333333333333,1.1,0.0,0.6882612273734552,0.05,0.0,0.0,2.0757744352826144,0.0,0.29943650783132986,0.0,0.0,0.0,0.0,0.09223536324635494,0.025688062270437507,1.9119507199599983,0.0,0.0020854070388077713,0.0
590,15.0,0.0,10.233333333333317,0.0,0.12799999999999986,100.0,100.0,0.0,15.0,0.2706775108061975,0.9613333333333334,0.6,0.0,0.687705647933051,0.05,0.0,0.0,1.5822315854903997,0.0,0.2814960035240284,0.0,0.0,0.0,0.0,0.0767265908449469,0.06236491574635034,1.349897115421106,0.0,0.0016213382387243083,0.0
591,15.0,0.0,9.733333333333317,0.0,0.11999999999999988,100.0,100.0,0.0,15.0,0.28522156265022847,1.0,0.0,0.0,0.687705647933051,0.05,0.0,0.0,1.5822315854904005,0.0,0.2626785107312737,0.0,0.0,0.0,0.0,0.08222223048701637,9.791246743253677e-17,0.0,0.0,0.0016213382387243083,0.0
592,15.0,0.0,9.786666666666651,0.0,0.1129999999999999,100.0,100.0,0.0,15.0,0.28046283825782686,0.9766666666666666,0.4,0.0,0.6873383628399403,0.05,0.0,0.0,1.6691241142113993,0.0,0.24657881318375877,0.0,0.0,0.0,0.0,0.07352288539229566,0.04981447060324417,1.2649110640673518,0.0,0.0018373542771138935,0.0
593,15.0,0.0,9.406666666666649,0.0,0.1069999999999999,100.0,100.0,0.0,15.0,0.2895190200190193,0.9956666666666667,1.1,0.0,0.6872441968330921,0.05,0.0,0.0,1.7410653755604126,0.0,0.2331451622201639,0.0,0.0,0.0,0.0,0.0733628129572481,0.023096683530833075,1.7919573407620817,0.0,0.0017967942776772037,0.0
594,15.0,0.0,9.273333333333316,0.0,0.1009999999999999,100.0,100.0,0.0,15.0,0.2927341815895009,0.9813333333333333,1.4,0.0,0.6869654654528216,0.05,0.0,0.0,2.049137126442,0.0,0.219719518174118,0.0,0.0,0.0,0.0,0.07302548124214374,0.033377748187588555,2.988868236194653,0.0,0.001955478830842985,0.0
595,15.0,0.0,8.933333333333316,0.0,0.09499999999999989,100.0,100.0,0.0,15.0,0.30452183030873886,1.0003333333333333,1.3,0.0,0.6868731827661103,0.05,0.0,0.0,2.129684379328442,0.0,0.20630344425411565,0.0,0.0,0.0,0.0,0.06946411226081019,0.014944341180973307,2.1108186931983415,0.0,0.0020876538954883003,0.0
596,15.0,0.0,9.386666666666649,0.0,0.16199999999999987,100.0,100.0,0.0,15.0,0.3064174301922703,0.9596666666666666,0.8,0.5,0.6862253206389949,0.05,0.0,0.0,1.914802636253273,0.0,0.40455187828289957,0.0,0.0,0.0,0.0,0.06664985554082938,0.051266671482926095,1.3984117975602022,1.5811388300841895,0.0018553548862632995,0.0
597,15.0,0.0,8.873333333333317,0.0,0.15399999999999986,100.0,100.0,0.0,15.0,0.3262621408140429,1.0,0.4,0.0,0.6862253206389949,0.05,0.0,0.0,1.9269883109705932,0.0,0.3852618157392015,0.0,0.0,0.0,0.0,0.07448781756741343,8.275113844157577e-17,1.2649110640673518,0.0,0.0018553548862632995,0.0
598,15.0,0.0,9.42666666666665,0.0,0.14599999999999985,100.0,100.0,0.0,15.0,0.31878675756867236,0.9466666666666667,0.4,0.0,0.6854851758251682,0.05,0.0,0.0,1.8823940627316642,0.0,0.3659751054071541,0.0,0.0,0.0,0.0,0.07196511321601314,0.05258737584977433,1.2649110640673518,0.0,0.0018812210359982803,0.0
599,15.0,0.0,9.199999999999983,0.0,0.13799999999999987,100.0,100.0,0.0,15.0,0.32990389354441324,0.9923333333333334,1.5,0.0,0.6853006104517458,0.05,0.0,0.0,1.646170265558787,0.0,0.3466923067441148,0.0,0.0,0.0,0.0,0.07254730069990857,0.03576500807310316,2.5495097567963922,0.0,0.001689327505838796,0.0
600,15.0,0.0,9.526666666666651,0.0,0.12999999999999987,100.0,100.0,0.0,15.0,0.3218515558244289,0.967,1.3,0.0,0.68474872231881,0.05,0.0,0.0,1.6496763618253871,0.0,0.32741411087489775,0.0,0.0,0.0,0.0,0.06618001567722202,0.07136153821073689,2.7507574714370344,0.0,0.0017270253730428057,0.0
601,15.0,0.0,9.16666666666665,0.0,0.12199999999999986,100.0,100.0,0.0,15.0,0.3363840736583873,0.9946666666666666,0.2,0.0,0.6846564396320988,0.05,0.0,0.0,1.7299111516469883,0.0,0.30814138169209104,0.0,0.0,0.0,0.0,0.07320157464034178,0.02195393606262835,0.6324555320336759,0.0,0.001639425649588545,0.0
